"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"783","CACNA1E",39.5245044574606,1.01217669025133,0.376131457122404,3.69422228712261e-05,0.000286862100471778
"784","MT1F",28.6376656818392,0.515451642804001,0.361726640397058,0.00246385772793149,0.00973472870576974
"785","CCDC69",56.4708967121015,0.501009760081005,0.25955002257113,0.000748424251090569,0.00361363030072016
"786","PLXNB3",1818.33418673319,0.543535125820494,0.117825405850645,1.44556714184886e-08,3.36408854094689e-07
"787","ALPK2",355.946871786435,-0.582710115206404,0.340439169308067,0.00098178885612368,0.00454185357629537
"788","SELENOM",140.215629567074,0.794788995911367,0.181101718349329,1.54902311280681e-07,2.66498412059979e-06
"789","CES1",32.5354889737004,1.57573700953052,0.240407607491754,3.76709297060213e-13,3.13780317764416e-11
"790","TGM2",2809.2924009915,-0.709263440713022,0.281264078602566,8.24462648232493e-05,0.00056880153172333
"791","KPRP",3.33251988751158,-0.818598894735916,0.829024279626543,0.000890042383618386,0.00417829259423932
"792","PNLIPRP3",66.0475682408819,0.819732392631194,0.462606907166341,0.000420664262142607,0.00223654877845824
"793","FOXO6",61.8503355409855,0.933178475632997,0.25765421933833,3.18534510042905e-06,3.6234489078985e-05
"794","MAFB",332.984735485041,2.57706442025017,0.157669551703798,5.98656173554118e-62,9.12531605348542e-58
"795","C2orf72",362.728038622025,0.529316706363335,0.284680245543433,0.000810728682347247,0.00387032173661732
"796","COL5A2",5792.03554845682,0.561056859086225,0.154622314103693,1.44150183388657e-06,1.86526421510466e-05
"797","LAYN",346.70385957292,-0.903223514344668,0.133642573144288,1.0124246305463e-12,7.31392826702236e-11
"798","DDR1",4472.95370082188,0.858524119376015,0.121872453359257,1.33368784523082e-13,1.26269588974245e-11
"799","INSYN2B",584.333984029905,-0.863466512387258,0.101729120824603,2.18286453748664e-18,6.27800078205827e-16
"800","C4orf47",3.85093465963982,0.65221632682019,0.675705914928218,0.00207644804679866,0.0084833282169263
"801","MT1M",21.398830556483,0.58426286701641,0.473153622059467,0.00248961480057015,0.00981614030136856
"802","CFI",397.038829876515,0.755249716569148,0.134352172271443,3.55974013913636e-10,1.31382854578343e-08
"803","RGL3",69.0589815590385,0.622439076493618,0.24769653310363,9.04756962619888e-05,0.000614034300143141
"804","DENND6B",32.4262258794781,0.77515150379545,0.233384363661134,7.1482146528751e-06,7.21113408032926e-05
"805","ATP10A",27.3259435076439,0.835978035850937,0.31801369966029,5.55468577345197e-05,0.000404539298828134
"806","HLA.A",5753.17753074482,0.588512445962136,0.104050463386166,5.11486203793428e-11,2.41820328583756e-09
"807","DIO2",151.429063750813,1.26337401856782,0.314967637307509,5.45696474970296e-07,7.92195368378306e-06
"808","ACKR1",87.7383153026734,1.39398394295793,0.217662966696297,1.48873325699048e-12,1.04574935651179e-10
"809","ASIC3",16.1308978958979,0.658139541539605,0.363900024156035,0.000613940387158692,0.00307333114005253
"810","HEXA",1852.10430126118,0.504813619337,0.0703245723223127,1.68766086668912e-15,2.31756888206687e-13
"811","AP1G2",86.0601623000584,0.558586205282835,0.202322211432754,4.2717250166091e-05,0.000323661210120225
"812","TTLL3",316.375820483998,0.572503126893687,0.157897464407399,1.45620829775562e-06,1.88110026124482e-05
"813","SH3D21",257.916729817146,1.13514620007592,0.313353447841847,2.5373033046117e-06,2.97966982066226e-05
"814","ANG",58.6191740653942,0.884226418658472,0.407724790421069,0.000155977821356578,0.000973615860335104
"815","ARHGEF28",511.222009684327,-0.717677369603435,0.138315883829414,2.36471850905758e-09,6.94516459220899e-08
"816","IFI30",152.242254063828,0.755819503147351,0.395157864139695,0.000371800494757835,0.00202188902661208
"817","SP9",53.1303858993071,0.574492366869661,0.250137571819414,0.000194444632820589,0.00116873798820356
"818","CEBPD",196.76606722555,2.05113178411195,0.208472450083748,1.37429928342414e-24,1.16380244317967e-21
"819","BTBD19",110.484058043809,0.623936606652251,0.158996241549554,4.50327071731708e-07,6.78964941088668e-06
"820","CERS1",197.006403494364,0.604305274999978,0.326899868775431,0.000649545710139048,0.00321566263710604
"821","C4B",62.1238431949034,0.507360210808263,0.387194550284449,0.00318928833181266,0.0120750924097914
"822","FAM229A",40.3904733140472,0.930310828426914,0.27953973700772,7.6871004694009e-06,7.63351612085198e-05
"823","SPANXB1",6.59416543959762,-2.33224896709157,0.573930382849207,1.13759719879511e-07,2.06433263109927e-06
"824","TAPBP",4195.04916601236,0.513554841608464,0.084698712260191,3.6544084506351e-12,2.33071749008497e-10
"825","HLA.B",7188.01872860931,0.668611498165604,0.108975954764264,6.78567996019863e-12,3.99359535263736e-10
"826","C12orf75",1510.44831181178,-0.623330618354454,0.116427654343284,3.88642406004459e-10,1.42064177331558e-08
"827","PPP1R3E",159.744428849267,0.611530705841562,0.103106937078251,1.18466695026607e-11,6.63892585400944e-10
"828","B3GALT4",29.1322674396812,0.545875445956575,0.383868073891423,0.0021607927788101,0.00878553329618626
"829","HLA.DQA2",24.3887073895283,1.14146238331915,0.498310727976559,6.88120206512307e-05,0.000487634416916183
"830","CASTOR1",35.3716063540923,0.807913419105212,0.367611062391803,0.000170744980619017,0.00104819401513318
"831","PEDS1",1818.42104789603,0.618825773796285,0.17373226001657,2.01916769773824e-06,2.46028562882686e-05
"832","TMEFF1",38.7131606119459,0.995598089155485,0.344827850356754,2.35414133561989e-05,0.000196949376393271
"833","MTFP1",176.138246358599,0.540526274950647,0.0964611364883818,5.88996371277429e-11,2.72062778405511e-09
"834","HLA.DMB",82.3676373563519,0.566522673428405,0.374239718520327,0.00164099020584208,0.00697146424404986
"835","RTL5",913.736327864408,0.59142245568345,0.16888336243642,2.46588917878199e-06,2.91150648738759e-05
"836","EIF4EBP3",18.6872084031137,0.959676097219758,0.341529620337199,3.01120926138948e-05,0.000241197387132737
"837","CFB",250.131729358884,1.28688625950187,0.25875125359173,8.8083406582452e-09,2.20107437137101e-07
"838","RTL9",136.960075734217,-0.746302270707143,0.195568079629827,1.16753533562645e-06,1.54754270616992e-05
"839","C4A",103.938756558354,0.756965308823316,0.254663052881756,2.12345401929505e-05,0.000180479791880115
"840","BCKDHA",476.578771484906,0.502606858810698,0.137536023752066,1.5378583654521e-06,1.96988025752826e-05
"841","YJEFN3",67.0406108555072,0.520665925970059,0.241002098862487,0.000350109460974418,0.00192000218495369
"842","X....41",54.3857121009456,0.912490413511375,0.445383729441209,0.000189050408473019,0.00114036223836732
"843","LRRC24",6.55527654058664,1.04136902150206,0.648548256993967,0.000296576875924615,0.00166831928375907
"844","STX16.NPEPL1",28.7976076588393,1.13083331305599,0.434102232702714,3.5927918135796e-05,0.000280494590671886
"845","SMIM3",1550.73787114155,0.819934070768424,0.199452113819382,5.06292247334595e-07,7.49991518573492e-06
"846","MC1R",126.028363667316,0.583876270605457,0.133034121217681,4.64820528837416e-08,9.35965564209872e-07
"847","X....92",112.944481697382,1.2198786983619,0.424501078280433,1.62888488015306e-05,0.000144691679651359
"848","X....105",6.65840413380137,0.571587263949497,0.540788091166713,0.00315855752469009,0.0119795701290995
"849","CCPG1",1782.47099824616,0.535453627699118,0.0487123660662477,6.04581112889733e-31,1.02395887819758e-27
"850","SPON1",465.702805250173,1.24983907384531,0.739250005341562,0.000149493051407309,0.000940455048535536
"851","X....129",53.4843444186013,1.1193213565334,0.507282287992708,8.548914236625e-05,0.000586722646145317
"852","MYO15B",24.2356842883772,1.01073426947644,0.28408248050517,3.70636268852417e-06,4.13587748617672e-05
"853","GABRQ",468.821787627748,-0.970339262834202,0.155380266917408,2.54961816342427e-11,1.32641056877393e-09
"854","BIVM.ERCC5",141.518976861285,-0.74492187053576,0.33255136142647,0.000171990323122534,0.0010527846482621
"855","X....193",20.9160542609048,-0.881972545225888,0.506223265071529,0.000373069972830184,0.00202662351954758
"856","TBC1D3L",56.7750690726409,0.835626130444154,0.25765665509165,9.78665169457006e-06,9.37813291988856e-05
"857","NEFL",1798.95006140625,0.644173018105126,0.167591198117313,6.84957182950426e-07,9.62285929927497e-06
"858","PCDH20",543.597632456355,1.40133248176525,0.638463591516698,4.8195817014584e-05,0.000357145765072097
"859","X....242",74.5852507376387,0.877537706538528,0.230857198608198,1.72664988295482e-06,2.16798386868865e-05
"860","X....243",241.775188337587,0.549425018694629,0.246951626388306,0.000260059664593115,0.00150268744025506
"861","X....310",94.6302845475348,-0.65595398623528,0.411145968777647,0.000993913528508042,0.00458541886048671
"862","X....346",17.0763269595582,-0.605507683976725,0.62707183038872,0.00267515277670152,0.0104231034285603
