gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
TMEM134,157.68998782032955,0.3355813239896926,0.10624797190895857,9.47370420490211e-5,5.941792801635184e-4
RAB43,220.89358046056097,0.7134938598805081,0.2681522965056231,5.41417957304032e-5,3.667820883502075e-4
RARG,580.1792135291413,0.45678057494596047,0.07148038044024776,8.603533440541591e-13,6.043019159878915e-11
SSH3,284.1404494333148,0.32852347605502563,0.07118022108115511,3.1500129878592884e-7,4.5847302435667455e-6
SH3RF3,109.72497108079175,-0.4461514623495471,0.2906689907183658,0.002741273586470483,0.009915782857747957
COMMD1,497.77071917505924,-0.31624357556092375,0.07993982273558078,7.188052128554148e-6,6.720590725226984e-5
SYT12,67.12946408650095,0.9477049533662221,0.28931357203472763,8.783303460920045e-6,7.893543932543235e-5
SLC2A14,28.195357935433925,0.7977697978804241,0.49982599621154394,6.23592266150785e-4,0.0028996802365820118
GPR137,683.2377221630185,0.30125345237034273,0.06501679009822976,4.7160185799677305e-7,6.559679833693047e-6
PPP1R3B,1011.7854587950891,0.8215115084552306,0.14470034751510177,4.4101202597266895e-10,1.4591058998110061e-8
VEGFB,1332.1473605204424,0.49890842976111405,0.0680724085804573,5.704070049253831e-16,8.150116664290513e-14
MST1,79.24629543670561,0.549104975076226,0.2892118579483191,6.737138949610912e-4,0.0030861430139716693
NABP1,511.09258429698366,-0.39221868752161637,0.12302614083625572,3.2988917644048595e-5,2.4206732811781604e-4
CEP83,437.3574703145471,-0.3370060379511073,0.06862089657504424,6.309838393949063e-8,1.1420807493047804e-6
PSMD1,5110.585469774515,-0.3210829553062073,0.052975242323189516,1.3677284004256118e-10,5.275844141313877e-9
SUSD5,383.77625852306824,0.5348183142696825,0.1782642608461606,1.8764341518011162e-5,1.5043439724661079e-4
HAP1,290.8515655631934,0.7949246273472917,0.19423697747270807,4.936308408657818e-7,6.832032577152846e-6
C1QTNF1,74.44760614931072,0.7838920639697872,0.2053213677688053,1.3151076946975546e-6,1.5937073333682466e-5
XXYLT1,923.7600982907484,0.3086162714609769,0.10618870421455134,3.342711268618549e-4,0.0017160871887402429
CTSF,634.25600068978,0.9845270630274942,0.15250281611343725,6.7150850374039224e-12,3.703264474924554e-10
MSRB3,1290.8651880104937,-0.34983732726217714,0.11854231314893073,1.4459297760288875e-4,8.48799857712093e-4
RGMB,2589.887101464931,-0.5619370919445723,0.08016329488453794,5.486125968014933e-15,6.348616919379903e-13
ADCY6,1515.9994472520052,0.3273702631613186,0.06207101541383053,1.1494885168960833e-8,2.559696984469859e-7
CHRNA9,1043.7563295699345,0.996081488777464,0.11489799170202401,3.698692311155504e-19,1.1867758647475774e-16
EXO1,660.8916091938904,-0.32559474741807753,0.07763314187709926,2.234716096643735e-6,2.4920791352619473e-5
GTF2IRD2B,699.0116359131648,0.3724694081515478,0.055490507769587596,6.759126077207326e-13,4.893607279898104e-11
ZWILCH,1277.4206302594632,-0.3260621511364343,0.07256783396197279,5.838472017516054e-7,7.813037719743285e-6
BBS1,308.2373598172949,0.3699062327813363,0.07217174214967545,1.0531207667636026e-8,2.382685734802651e-7
MFSD4A,39.755944470863895,1.124531631581459,0.3716436021273904,1.3329050630240025e-5,1.1268235736390938e-4
TTC9B,27.129387793292622,0.6376530473398452,0.4340235300090932,0.0013566574155727794,0.005538834410947512
GLMN,248.46200823325574,-0.3710853599559676,0.09530619151435642,3.2511662224715716e-6,3.422816161734053e-5
SEZ6L2,1278.78898560627,0.8054427156726736,0.1440625887060831,6.264587534601779e-10,1.965029761200912e-8
TEX36,17.365084956063473,0.6991031919410383,0.48552138505159614,0.0011380722500674777,0.0047808298448415035
ZDHHC14,655.5686583000074,0.384832557415325,0.08735699734988317,2.677975623904115e-7,3.9797536692924525e-6
ATR,1705.8674141873164,-0.3020148004011144,0.06136775698085361,1.1370489443409976e-7,1.9133321807158765e-6
SH3BP5L,673.3295178203446,-0.5046883158511801,0.1427607685210077,2.510011189671398e-6,2.74913405552993e-5
YPEL2,121.75883988191643,0.37383646340851645,0.2106739675206398,0.0026314187271886803,0.009587192152374139
PSMD2,8012.2444747297495,-0.43093630034243197,0.0640168647279402,1.4544791663427138e-13,1.2445052648743293e-11
DDIT3,352.50099085403485,0.44258119839898247,0.20476003534179152,5.303937044156928e-4,0.002528908584579787
CTDSP2,3926.4975655131525,0.3208191908359662,0.07676832781807788,2.604460778605022e-6,2.8306218069550193e-5
CHST1,140.5753307744266,0.3906951514228664,0.17307352728487993,6.407112471840424e-4,0.0029609038912420003
GOLGA8A,374.468110814696,0.38224803496258564,0.19773474157387882,0.0016533182800239888,0.006528249067017792
PHYKPL,169.37778336983288,0.32765870009431103,0.09038665155577767,2.1202705278513415e-5,1.6732241091227076e-4
NRIP3,492.0279650140012,-0.9516793158248424,0.21193916825077763,1.5327747730061e-7,2.445165451446341e-6
SCUBE2,108.82092907457361,0.6949841724584149,0.30449520872489405,1.6474430273525292e-4,9.48835643734908e-4
LPL,2223.9105263883157,0.8291156621684695,0.22067258142546908,1.8348701484395967e-6,2.1156280480264586e-5
MCTP1,503.0672053877614,0.357117143129616,0.08863121030756044,2.437109687240956e-6,2.6838622905201103e-5
UCP2,837.4214002773356,-0.3325795488402232,0.09153130805208735,1.8754780821149132e-5,1.5043439724661079e-4
FOSL1,4039.3256069771433,-0.3366897391138279,0.09729859281058933,3.282553945663646e-5,2.411191290576449e-4
NR2F1,1677.7036711318565,0.37546711538267524,0.13386956001049913,1.531027848558878e-4,8.920780505965432e-4
RUVBL1,1920.3749494784647,-0.44214602804087166,0.09736166566038967,4.842697024918095e-8,9.007799288246859e-7
SFN,51.785092627983275,0.8102766138891103,0.33835062227922136,1.042128692069863e-4,6.424791648315427e-4
CCDC168,51.13002792091218,-0.6161773587948208,0.25273665550649466,1.1500448013819709e-4,7.007480580885051e-4
A2M,586.508416688427,1.2997536155839222,0.44400887956596713,1.2406707611496326e-5,1.0634966488105957e-4
ORAI3,193.6510038462893,0.6757482739938359,0.13464976027297917,3.743925246226806e-9,9.558180221741419e-8
NUPR1,186.3983917671383,0.6540271263595095,0.19565861832800424,5.102085726642992e-6,5.0195990445119e-5
IP6K1,2280.731186542784,0.4022606931346173,0.07805262706755071,4.465846696899001e-9,1.1119721987093491e-7
CCDC57,320.03343527544905,0.3523543635178398,0.1471992130334894,7.086419673748012e-4,0.003218614284029328
SPHK1,558.0674778979878,-0.4617701833107739,0.27399317290661773,0.0017467937351951911,0.006838944523983835
BNIP3,1183.7440779778751,0.43114469178112147,0.2182094298988478,9.7859142391144e-4,0.004217263041142158
ZNF404,42.88236934980611,0.4602620826223175,0.16901662624556327,7.673865544673225e-5,4.981132586652716e-4
RNF152,131.27498939279934,-1.0172688449381495,0.2107885503844736,3.7615968236518704e-8,7.284804383582594e-7
TYMS,4960.968250005076,-0.31526738390635933,0.05935979987749256,1.176566849832484e-8,2.603569088704547e-7
TCIM,184.55270930229165,0.46671290102964963,0.15847362509611224,3.31601323223335e-5,2.4307100110420785e-4
DPP7,1081.3875368309773,0.45421467725187537,0.12244035025533832,1.8386992597595017e-6,2.1156280480264586e-5
SIX5,244.972226446762,0.5567548988419803,0.11403861658562588,3.529469343361015e-9,9.07632936057756e-8
EPS8L2,379.96484050364006,0.6785660684680461,0.1969189806329147,3.6832430186646042e-6,3.815533890634687e-5
RIMKLA,125.14246940133995,0.5885241343051734,0.21915910270113184,5.273461391644933e-5,3.585962314029155e-4
PPFIA3,161.93697082435062,0.40496486310746815,0.1268390639298037,2.682649460549235e-5,2.0329385444999517e-4
PIDD1,182.88645178613723,0.3627684106671248,0.14405854442724733,4.338085532923605e-4,0.00213149909216586
FAM20C,1130.2135672084203,0.8025891390240009,0.18913504697784514,2.8425252606686115e-7,4.202175039803085e-6
TMEM94,1034.0310053864082,0.3416096790938167,0.06266756089308279,3.2929841767433808e-9,8.546020332217473e-8
MAMDC4,106.50697288700856,0.39036114097958674,0.2011633738698571,0.001503164792197554,0.0060512348264171855
LRRC75B,75.49698322093955,0.7604394054514229,0.1916540022927327,6.919329951893983e-7,9.011725116313584e-6
CALHM5,171.4540416707341,-0.9611668967006556,0.34268162798750995,3.0270028741117098e-5,2.2551570752880803e-4
GEN1,851.2772695726081,-0.3027313939817075,0.08113989806646163,2.2178985836222518e-5,1.7395717890877197e-4
SHISA3,26.35194829565535,0.6374093507083294,0.49733166643425114,0.001848745631878011,0.007168522612154287
P4HTM,781.9779475727803,0.5016944036609694,0.07851579950720916,4.63227036667489e-13,3.554260491125875e-11
DTX3,887.6344243773137,0.37563456017834085,0.07977670118440781,7.701159536296879e-8,1.362468299917786e-6
ERBB4,7.820365846106171,0.6676930433286612,0.5096545047473136,0.0015688492370419965,0.006255016528822058
MAF,732.0308863506847,0.429659603656778,0.16928187196733174,1.853449615397494e-4,0.0010408512995299054
CTNNBIP1,921.9863263823257,0.30205054805455617,0.13853923859281134,0.002505457224412334,0.009218672164256798
ZNF713,266.6648550372904,0.410507111783469,0.10092110893307686,7.47517199746002e-7,9.616620719212423e-6
PARP10,407.9004881161361,0.43580045566588355,0.11867436225448125,2.7118018207908576e-6,2.92030649168004e-5
THBD,7.9655599044391385,0.746469604724852,0.5541195585026495,0.0011016294342964872,0.004655134496676985
MPI,582.6585601854632,0.31883231188402505,0.12126008297791353,6.23766034742851e-4,0.0028996802365820118
OPLAH,146.54202359764446,0.44858368077202415,0.10470753980645106,1.5149416765860773e-7,2.4221910067998008e-6
SMIM10L2A,42.767269951001474,0.4019710311203536,0.23578702731137996,0.002450477961515716,0.009044666107367027
TMEM107,166.4678315291234,0.3764176107916561,0.10253820181033553,7.156780420065149e-6,6.695787009309461e-5
RRS1,971.0378300744651,-0.4223347902209587,0.0776329788065687,5.999442367024076e-10,1.8948574348466648e-8
PER1,274.2578809735743,0.5798890372722638,0.12063682670312359,5.5695248206565796e-9,1.344111990051788e-7
FUCA1,349.0865980389854,0.5155446468149516,0.17389247018839202,2.297019820369936e-5,1.7936574017689576e-4
HLA.DQB1,15.437814939432549,0.9809462811670143,0.6858536761619967,4.5297716284651185e-4,0.0022082636688767455
GATA2,76.46566221818766,-0.7796945850952419,0.3683862924358455,2.1825027254956006e-4,0.0011984664908030684
PACS2,573.7729106350221,0.45031191227995143,0.0766487548184626,2.6289677240687568e-11,1.2590381348791813e-9
EGR3,20.602360195636372,1.0584306448860639,0.39266281017360116,3.348453036343471e-5,2.449402070834048e-4
VWA1,184.48117075915596,0.6624293617762156,0.29243268418444446,1.8135825441462444e-4,0.001021714220201783
FJX1,697.3976484136879,-0.8893415793108952,0.10450593711568894,1.8636745604750296e-18,5.059876431689705e-16
PIPOX,342.3873942020707,0.7651403277883764,0.20351897187818985,1.5288620893600173e-6,1.813821426687792e-5
CDH5,68.5367643316262,0.8827183738118614,0.3333273210769496,4.9833130101276536e-5,3.4152627707272916e-4
MYADM,1956.5679614986682,0.3011362755560258,0.11943547908514981,0.00110946401677512,0.004681235202878406
ABCA13,485.9942827267216,0.5769453044028025,0.2891629204132669,4.7111016663361e-4,0.0022816991734575486
SSC5D,111.24603314760955,0.8374173223102676,0.12369840250022758,7.554609788410657e-13,5.4140091874508456e-11
LYNX1,581.7794835653348,0.43893982808447773,0.13021599069757397,8.746531409701065e-6,7.877971860668381e-5
SLC9A4,14.020874266942622,0.6560215247941287,0.3860066425549384,7.914042320204478e-4,0.003529072946198573
FZD2,210.07129319669104,-0.31454885364857904,0.08536858302271896,2.151237562953683e-5,1.695766159340039e-4
SLC47A2,30.93248189503538,1.4881815558112441,0.43388088373364586,2.418549948613021e-6,2.665502589736037e-5
MAB21L1,168.83673484716326,0.8756853740140401,0.24597920173338292,3.7557816582490623e-6,3.881707573291381e-5
CHRM4,60.47148225634219,0.46223559030768424,0.21910346846389078,5.420733866239723e-4,0.002573299284585488
OXTR,40.125113219602156,-0.9445381948962821,0.2452636715410194,1.5204916400215134e-6,1.8069276913993037e-5
SLC25A42,111.58943372161092,0.3742280931049378,0.1456221988621863,3.1884764386965505e-4,0.0016470878288151445
SLC26A11,232.7886385216092,0.40371376151504174,0.1610822558723009,2.677940434155993e-4,0.0014288421409453633
NPM1,10108.263383701524,-0.31781862583812986,0.06627339791556414,1.614025337565402e-7,2.5574421678729903e-6
AATK,46.44448685583253,0.5036698051187916,0.20823740273833088,1.6492537538821426e-4,9.48835643734908e-4
SOX2,8195.897036428609,0.3270179834477992,0.11587038739462546,3.141909353474121e-4,0.0016277972936641334
ZNF678,329.48552682199556,-0.3234428635970692,0.083304016353454,8.467302144537622e-6,7.687548017786634e-5
TMEM45A,329.968062653969,0.969093092794234,0.3176436536867562,1.591921700882073e-5,1.318167189035373e-4
ACBD4,84.32567742302186,0.32746459605951467,0.15973540049018609,0.0023450440843360027,0.008742363977463873
MAB21L2,497.7408388114997,0.30224090218049093,0.11461043665340094,8.014820406689429e-4,0.0035683769946906765
DIPK2A,735.1842248816115,0.3371221637449973,0.14337108548183172,9.8411578353208e-4,0.004238264700529858
SIAH2,857.0359959131449,0.36848508041461914,0.061855925018519234,9.698719174466227e-11,3.867980714833735e-9
SLC9A9,106.53838553406756,0.3737427618065301,0.14265624938926633,2.766511668107882e-4,0.0014677794712644524
COA4,799.7409599002308,-0.3275562925817017,0.052551869767219324,4.1311243091954383e-11,1.8574271655165986e-9
RTKN2,431.3953287510991,-0.37871853304647796,0.09296619286515434,1.3196774436186496e-6,1.5978735976850852e-5
CHST15,449.59467272860945,0.8365677365401564,0.4902020454564577,4.539078404912928e-4,0.002212036897499507
TMEM259,1919.0496364062155,0.404834896954539,0.08337359050027632,2.004635517638974e-8,4.192806553781783e-7
TDRKH,607.854434061798,-0.3305073607005572,0.10213877197940165,8.0125353508647e-5,5.160628379722073e-4
UBA7,359.926055890409,0.8584184690636123,0.22420169488106118,1.5190870878651252e-6,1.8067794023993123e-5
SYNM,1565.579711110957,0.34387787736455827,0.09066458893723954,8.218808820078831e-6,7.495681067304453e-5
NLRP10,9.293864210010554,-1.8057837050358005,0.4070888031631391,5.038216241245108e-8,9.346851103008993e-7
SPACA6,72.4078947182082,0.3741684290683036,0.14476313226245652,3.054043543722295e-4,0.001589859393446584
C1S,2256.9986547957246,0.9517544416021803,0.16989370133733636,9.582252064718175e-10,2.8361055482115556e-8
CLN8,295.0784976419788,0.3512164007168705,0.06955326687643813,2.3317691857875973e-8,4.7435039430762676e-7
NXPH4,149.61508226817045,0.5663910559502184,0.2543443645638319,2.4507212965011696e-4,0.00132462799632479
BGN,687.0173730607416,0.4936108632941332,0.17526742407440643,4.4134690087550324e-5,3.0815704978043296e-4
NTM,1549.0582833712683,-0.4250090882299637,0.12007750390514546,5.399657493472078e-6,5.268304387894872e-5
KCNB2,22.802924436386274,1.8074449814929943,0.48801105610404777,7.479139785872816e-7,9.616620719212423e-6
IGIP,138.5556794260132,0.32347492897858665,0.1074731004525135,1.8873453809300752e-4,0.0010565242699433306
TSKU,991.5948922747567,0.6870434720175976,0.1207526595439203,1.1700881769491766e-10,4.5633438901017885e-9
RGS6,538.7553504304777,0.8699232589264506,0.4392836117036464,2.4109337710320189e-4,0.0013069069940350297
COL18A1,937.6792001326121,0.4084636499479318,0.08072372643617347,6.444434789057412e-9,1.5368670667552795e-7
CADM1,9036.25655716762,0.907847422764503,0.11793256671623367,1.2855791790751336e-15,1.6962436308581995e-13
SLC8A1,182.01800020350728,-0.39439361662650263,0.21952420916078336,0.002082157685350122,0.007934116653649938
CAMK1D,397.69692424486664,0.4070826255894482,0.13468112293288353,4.759384717273158e-5,3.2889375153432427e-4
LYSMD4,128.14315570618786,0.3986149956844639,0.08533466697956546,5.7174226234932005e-8,1.0464557925558309e-6
NEB,21.781205887694327,-0.5355649021878696,0.3120711311504105,0.0011485555738806157,0.004815951170788991
BEGAIN,54.19725946912915,1.0320662273360302,0.5342941411729996,1.7834017497871197e-4,0.0010087366147233396
ARHGEF37,154.39799656435628,1.1063706705832235,0.26643475901620955,4.638570702956802e-7,6.464693108030023e-6
RIPPLY3,9.231895803190275,0.8063269686524176,0.5156241953506219,6.421668555050227e-4,0.0029656891285639226
GJD3,95.02506852882101,0.6141494398637068,0.2598764273915976,1.456646469265434e-4,8.543803428786621e-4
NPIPA1,665.4496082916141,0.46680029605949996,0.11804100413467607,5.489743357786304e-7,7.409579036828589e-6
GRIN2A,163.32895692894928,0.6036888316200578,0.3484091131477272,8.654353755618504e-4,0.003797721374768395
PCBP3,47.412507238059824,1.365317448204714,0.2812423312547459,1.2106729947948084e-8,2.662349118459985e-7
NOG,91.37471380971357,0.5150266506247179,0.3727643605648471,0.0026810779838930556,0.009730452179075106
UPP1,1203.111538837974,0.4726181844224788,0.11823946905283814,4.2634132266130856e-7,6.019086793332354e-6
KREMEN1,599.9495199361814,0.41338966279785483,0.06455709842028554,2.0065824990301783e-12,1.2818521140863374e-10
NPIPA5,68.70577308134611,0.8224899617885973,0.229656893007352,3.2773638973040217e-6,3.4478258943471074e-5
EMILIN3,18.626891814176172,1.453675048289543,0.4659944662878399,5.975092389136335e-6,5.73073059441758e-5
ZNF730,58.9144673660035,-0.32676698073437027,0.11422979895257146,2.815289932846889e-4,0.00148806676420563
KIRREL1,8439.992872878387,0.3531851936349144,0.05996351551596857,2.040165796427199e-10,7.42346925617505e-9
NPIPA9,581.8804685546424,0.4059230483990357,0.12748075769684045,2.7288748361344092e-5,2.0591263996015815e-4
SMTN,1806.8676621146321,-0.4643170383175002,0.18683770447545434,1.6590502954218951e-4,9.526278368494384e-4
ST6GALNAC3,158.1792008852506,0.567675984069028,0.35078073405307814,0.0012886278609028484,0.005303329653953502
GPR173,224.82796498038428,0.31407154711995205,0.12067860219309967,7.251748440769575e-4,0.0032772146122530365
CMSS1,916.0139463549788,-0.3430617061791516,0.08764234876427866,5.1437105255819145e-6,5.053093122988051e-5
ALDH1A3,581.18221220007365,-0.4959513039489094,0.23211850568384051,4.16591774738065e-4,0.0020643107302593293
POU6F1,354.64780826834937,0.389424112899454,0.08730051216120904,1.8865149143808213e-7,2.939714962607995e-6
SRPK3,124.57553438929985,0.5146298693869263,0.23853724053405356,3.6013752734289e-4,0.001828270985626365
EFNA5,1428.818458545708,0.3992117856216617,0.12003296962918837,1.7988012741990976e-5,1.453722715383298e-4
CSF1,970.130009363401,0.659367261092118,0.2047308711188787,8.083960691208627e-6,7.39179773565307e-5
PLA2G6,72.35229763862407,0.5103934237782376,0.20090142730509433,1.0660053340771977e-4,6.551964870048706e-4
FOXO4,130.42696316989702,0.7321058210187166,0.14798483278328958,8.744255945041456e-9,2.0237935316736931e-7
PTP4A3,34.20353830105456,0.43795489009965227,0.23830528303069426,0.0013560902782682475,0.005538120494240994
TMEM255B,86.21161195796077,0.5867283359481409,0.1700447843649234,3.0138571681528925e-6,3.2016279533470684e-5
SEPTIN5,604.5358142127129,0.34274888070521387,0.07754658455696875,5.904215899618781e-7,7.893534097615336e-6
ZBTB7C,102.02053912514025,0.46475954151488824,0.20568295474644196,3.3912707274695987e-4,0.0017378569920296113
PRR16,266.32634661377745,0.34666875750521114,0.093904506865064,1.1541617596240252e-5,1.000887943634643e-4
FLRT2,997.7572213687331,1.2910949153986842,0.23277599669209362,4.183996054218325e-10,1.3964457752589672e-8
FAM43A,112.9356345164735,0.9690801363436631,0.14394180029262404,1.1615860684979297e-12,7.772166879172404e-11
LRRC37B,193.5585354231034,0.32698715841774517,0.08033842122937475,3.6836468996565227e-6,3.815533890634687e-5
NRBP2,863.6754918059211,0.37235991716344324,0.10765407529311974,1.7236156198627846e-5,1.4057773149175502e-4
TNFAIP2,915.6989535255746,0.6253210826286971,0.22998034094409528,4.5705401691610805e-5,3.1724132796566434e-4
IL3RA,10.026162595278048,0.68935444571727,0.46901843445392183,0.0011201809226312647,0.00471940145201677
TCN2,349.93044788611047,0.45190687653190104,0.16885724621684933,9.640470724364508e-5,6.019644656637688e-4
IFNLR1,74.32416643091217,0.4951651282164095,0.2602103246996545,8.261271142243674e-4,0.0036630849870036494
PARPBP,720.4064197570706,-0.41381811960718096,0.0958094038551743,2.2702659091958813e-7,3.4427082820652472e-6
MUC1,217.76098006986274,0.7969683174419446,0.15248949081548652,3.728111829377405e-9,9.535051233179385e-8
L3MBTL1,145.47950811295433,0.42732434851464896,0.1906635066824387,4.7213454796304563e-4,0.0022850858924039347
OLFML2A,2990.986370349892,0.31916473829665437,0.11428107425874377,3.907993240502653e-4,0.001961359707409046
NDUFA4L2,144.98539980804364,0.6744750344538417,0.6823737422583543,0.0019245437211721846,0.007429780764426826
PMEL,29.4021293874273,0.644952761617386,0.3981045352406046,9.762071035612756e-4,0.0042095576933653305
MYBL1,592.681749903398,-0.3767012260512034,0.11203645404306797,2.2753012037001144e-5,1.778665691796136e-4
KCNQ5,924.7867032578595,-0.3764432204858531,0.11697175430060652,3.8180863049023093e-5,2.7334554996252943e-4
IFITM1,314.2039067557523,0.8902876668721358,0.1470713302001222,7.490410227183645e-11,3.0920939060637048e-9
PTCH1,927.2240671248967,0.7627061016917368,0.11500545660817393,1.0053817706076442e-12,6.890281474484816e-11
IRS2,4502.005026500439,0.9158411740172826,0.14463348515636062,1.510172900334534e-11,7.587409611004609e-10
PRELID2,281.82090078422624,0.5866205218018228,0.09643904769803216,3.6274799439263647e-12,2.1517967163173285e-10
RXRA,1468.1147164221295,0.33967906445133034,0.08058612515658456,1.557340582474268e-6,1.8429618058148967e-5
ANKRD37,53.339110236920135,1.476673909716232,0.510033127244876,1.0068886472615263e-5,8.901223495327631e-5
KPNA4,4242.077061556208,-0.31814144509777814,0.048777439313938534,7.521011428249825e-12,4.083909205539655e-10
BTN3A2,661.9961647357773,0.3373266642049205,0.06543589123457183,1.7854573785843796e-8,3.7848479385667076e-7
NF2,2425.390969463185,-0.4818495026882534,0.10462638705993575,2.0849538477975633e-8,4.3351072788226805e-7
KRT14,6.751250422660705,-0.8559423729968951,0.7227185847118565,8.562680813693627e-4,0.00376480622010983
POFUT2,1082.9376133048183,0.38624936475936045,0.12263822820594496,4.144695451389907e-5,2.9301357227202155e-4
C1QL4,166.69386702614315,0.35842991836297844,0.11610939983397232,8.06944682016873e-5,5.19491337013872e-4
ZNF395,1325.6251004107708,1.3229108214479237,0.3459570919278624,9.122482105948316e-7,1.1488956500604669e-5
PPARA,608.959000278156,0.46619352522129304,0.08982825944180589,1.1240136822911976e-9,3.2719227147602326e-8
EFCAB6,26.770600828746318,0.735699993357916,0.4015257168087963,4.671281258220968e-4,0.002265515245742481
ESPN,16.226952810425175,1.3218549858028847,0.5182957534781477,2.8294547585129445e-5,2.1282368114421482e-4
PLCD1,373.028110430628,0.3518843511953913,0.12262353254557784,1.8033630202537182e-4,0.0010171745553312823
MT1X,2076.1397681033354,1.5038622346426165,0.6219496140077425,2.689319684281883e-5,2.0368999625907524e-4
SESTD1,1431.0606765638831,0.3494404599124327,0.06894376345547937,2.1940952273477606e-8,4.508913598208979e-7
BCAM,1140.8290458934835,0.4956613269785567,0.16648344799262454,2.417826006782989e-5,1.870403702123958e-4
EPOR,124.58748775711274,0.4145423111699726,0.19291515317552643,6.888909428533418e-4,0.0031424110924728526
C11orf96,33.744745107237435,1.8205834669571082,0.42651404520387715,9.964341224729918e-8,1.7072399200332157e-6
COL4A1,3544.6631309937407,0.34274533309375355,0.0920654274405139,1.1029178548094362e-5,9.623605855500384e-5
IFT140,369.87798263325044,0.44581943119563805,0.07958102541043233,1.4782331569546362e-10,5.6557440948199334e-9
VMAC,50.49862567623361,0.5509301307741177,0.16000257004776341,3.1487800680077393e-6,3.334919504886216e-5
DIPK1C,14.184069484990223,0.6522149640172179,0.6075452872563349,0.0021250994388917225,0.008062927674892056
FANCM,464.8168172945746,-0.31807225906819014,0.08358104834619455,1.2671997862042161e-5,1.0777305169657302e-4
CCDC157,38.0128149452111,0.40898469717861397,0.18175236655398774,5.425159030450953e-4,0.0025745342921649267
COL14A1,1425.801688227038,0.592321466502038,0.12473089742605309,7.930573759288152e-9,1.8475881243173288e-7
KLHL17,111.4344705657216,0.3689605270246379,0.1323065287225484,1.7730863145749238e-4,0.0010049149975579596
NWD1,19.88384879960637,1.731713306010999,0.3226309533861318,5.346774736542894e-10,1.726703005166301e-8
RAB42,107.24092792476935,0.3449305496363794,0.09557943902870582,1.63324032025324e-5,1.3484261310722364e-4
C6orf132,20.241495298227008,-1.6939491311053025,0.45678038045896907,8.131012711293322e-7,1.0388564475840645e-5
COL4A5,910.8812460066305,0.6376598021343337,0.136615980594397,1.569610780591999e-8,3.3726755157290155e-7
AGRN,3115.1205948931715,0.3707277202875373,0.08507929552972293,4.441801744092743e-7,6.24595189473121e-6
POTEE,191.3360401278975,-0.4615487647981904,0.09353246924230892,4.817572575610447e-9,1.1849214219942211e-7
HES4,43.12896997191752,0.4157112860940297,0.22538960239436934,0.0015581575474651285,0.006228218645275392
GTF2F2,1149.2004491747175,-0.37283391949848776,0.07322342709344451,1.1789165368493599e-8,2.604686019912248e-7
IER5L,312.06770698891603,0.663812638699952,0.22876688666218414,2.4815890326979583e-5,1.9082284293916e-4
CFAP54,34.87894804707772,-0.8083308527169233,0.22143928933787602,2.5279994345323615e-6,2.764546554355374e-5
S100A16,5284.907824010374,-0.33594078346594197,0.06496697790994854,1.6877653377652352e-8,3.5977176300826687e-7
TMEM198,351.5319749933011,0.3845622341330612,0.16311714200037652,5.174725283065697e-4,0.0024773405068267717
ZDHHC11,20.014275294504145,0.461331966218127,0.28677915183853486,0.002116137024326616,0.00803540142803743
INSYN2A,1687.1677569582891,0.4550355631595284,0.14057205422367663,1.2312909149836288e-5,1.0567395220509952e-4
UTS2B,200.95796844506873,1.614569683028057,0.16270640405768313,1.9898548142549436e-25,1.755798141728206e-22
ZNF292,1535.958826543897,0.3076125821507604,0.059659574771627574,3.082583319888026e-8,6.095225673694559e-7
SBSN,65.65988818380391,-0.7065795981129765,0.5789041556325966,0.0014971484618027087,0.006030454203632137
FAM111B,1245.8324137641532,-0.3585278600250443,0.09423545193796506,5.9249096725105145e-6,5.6942052250853266e-5
IL1RAP,1501.9287962407286,0.42217142074115815,0.10653589860468299,9.697976678217765e-7,1.2137946342471489e-5
PTPRT,250.24657364453782,0.645207233039019,0.4090595119166831,0.0010669817209769511,0.004534903254037634
KIAA0895L,348.55153663861233,0.3660050929805941,0.17344150835855807,0.0012530197912490352,0.005169530512230824
HLA.DRB1,159.99245010717385,0.624326681055649,0.3407357633523028,6.353766192041976e-4,0.002940100658775766
SERPINA3,8.744587020539917,2.3348287372658745,0.41990388450746385,1.9811930396675452e-10,7.227515073391835e-9
ZNF836,154.88670972682567,0.4356777764221331,0.09715649960545845,7.101458559241199e-8,1.2658887871132228e-6
GTF2IRD2,220.67433440625726,0.3587005892465763,0.12660345982156498,1.8090810339433598e-4,0.0010199922538822825
LONP1,2168.2631575849405,0.35466122363654823,0.10251260950861661,2.365290211424604e-5,1.8357980871298822e-4
NUDT11,278.56114934235154,-0.40096229487663604,0.07440339898590906,1.2689265280648725e-9,3.626458445995925e-8
SPTSSB,131.72111631776963,0.5014574993697203,0.25675747324826526,6.968888286860491e-4,0.003171720336360297
MME,703.789408744648,-0.8958916204375761,0.2813223109966155,1.166040933560776e-5,1.0087111458340094e-4
FAM72A,326.19363115768124,-0.36398198283726274,0.1252260228305497,1.3224312447538794e-4,7.879946375264974e-4
PLXNB2,2841.9159455307563,0.34503508213375245,0.060751189022535367,8.39009059367961e-10,2.5256140512061565e-8
MMP1,11041.783026454867,-1.159159946283819,0.5214024536050093,7.632838958509943e-5,4.9590621452482e-4
HLA.DQA1,22.071790972845577,1.1825357633646632,0.41337634902627773,1.7997693195106927e-5,1.453722715383298e-4
S100A2,250.71632775549608,-0.5364894635861118,0.088452342979072,3.331726838062553e-12,2.0015880638198775e-10
